playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
oswalco01,2019,1,NYN,NL,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
ramoshe01,2021,1,ARI,NL,18,50,5,10,2,0,1,8,0,0,4,12,0,0,0,1,1
heimjo01,2022,1,TEX,AL,127,406,51,92,20,1,16,48,2,0,41,87,0,1,0,2,10
hernael02,2022,1,TEX,AL,14,33,4,6,2,0,0,3,0,0,1,15,0,0,0,1,1
avilape01,2019,1,SDN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fordmi01,2020,1,NYA,AL,29,74,5,10,4,0,2,11,0,0,7,16,0,2,0,1,4
inciaen01,2021,1,ATL,NL,52,79,11,17,2,0,2,10,1,0,7,22,0,0,2,1,1
graveke01,2020,1,SEA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leybado01,2021,1,ARI,NL,13,22,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1
castrha01,2021,1,DET,AL,106,315,35,89,13,1,3,37,1,1,14,72,0,1,4,5,7
adducji02,2019,1,CHN,NL,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
diazya01,2021,1,TBA,AL,134,465,62,119,20,1,13,64,1,1,69,85,4,3,0,4,11
schmicl01,2020,1,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leyerro01,2020,1,BOS,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tayloch03,2019,1,LAN,NL,124,366,52,96,29,4,12,52,8,0,37,115,3,4,2,5,6
canhama01,2022,1,NYN,NL,140,462,71,123,24,0,13,61,3,1,48,97,1,28,0,4,3
luxga01,2021,1,LAN,NL,102,335,49,81,12,4,7,46,4,1,41,83,3,3,0,2,3
gustaja01,2022,1,MIL,NL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keuchda01,2019,1,ATL,NL,19,38,0,5,1,0,0,2,0,0,1,28,0,0,2,0,0
valdeph01,2022,1,BOS,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairbpe01,2021,1,TBA,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fraziad01,2021,2,SDN,NL,57,191,25,51,8,1,1,11,5,1,13,23,1,4,3,0,4
nogosst01,2019,1,NYN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossjo01,2021,1,WAS,NL,22,32,1,8,0,0,0,3,0,0,1,14,0,1,5,0,0
sedloco01,2022,1,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillev01,2019,1,BAL,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chishja01,2021,1,MIA,NL,124,464,70,115,20,4,18,53,23,8,34,145,0,4,2,3,3
leblawa01,2021,2,SLN,NL,12,11,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
ozunama01,2020,1,ATL,NL,60,228,38,77,14,0,18,56,0,0,38,60,3,0,0,1,3
rodriro03,2019,1,DET,AL,84,276,29,61,12,3,14,43,3,1,13,82,0,0,0,5,5
moretda01,2021,1,CIN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ynoahu01,2021,1,ATL,NL,18,32,3,7,1,0,2,6,0,0,0,15,0,0,0,0,0
minormi01,2021,1,KCA,AL,28,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
colonch01,2019,1,CIN,NL,8,6,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0
delpomi01,2019,1,LAA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruizes01,2022,2,MIL,NL,3,8,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0
dickeal01,2019,1,SDN,NL,12,19,1,3,0,0,0,2,0,0,0,7,0,0,0,0,0
beeksja01,2019,1,TBA,AL,34,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
marshbr02,2021,1,LAA,AL,70,236,27,60,12,3,2,19,6,1,20,91,0,2,1,1,3
battema01,2022,1,SDN,NL,15,19,0,2,1,0,0,1,0,0,2,6,0,1,0,0,0
stumpda01,2019,1,DET,AL,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underdu01,2021,1,PIT,NL,43,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
sanchal04,2020,1,NYN,NL,5,9,0,1,0,0,0,0,0,0,1,3,0,0,0,0,2
cleavga01,2022,1,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marteke01,2019,1,ARI,NL,144,569,97,187,36,9,32,92,10,2,53,86,2,4,0,2,7
mejiaje02,2021,1,CLE,AL,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
yacabji01,2022,2,TBA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrvl02,2020,1,TOR,AL,60,221,34,58,13,2,9,33,1,0,20,38,1,2,0,0,6
garcilu05,2020,1,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holmecl01,2022,1,NYA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elledse01,2020,1,SLN,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiroes01,2022,1,CHN,NL,14,40,3,11,0,0,0,3,1,1,4,9,0,2,1,0,0
bazared01,2021,1,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newmake01,2020,1,PIT,NL,44,156,12,35,5,0,1,10,0,1,12,21,0,1,1,2,1
myerswi01,2019,1,SDN,NL,155,435,58,104,22,1,18,53,16,7,51,168,0,2,1,1,12
souzast01,2020,1,CHN,NL,11,27,3,4,2,0,1,5,1,0,4,15,0,0,0,0,0
grandya01,2022,1,CHA,AL,99,327,15,66,7,0,5,27,1,0,45,79,1,2,0,2,8
grayso01,2020,1,CIN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luzarje01,2020,1,OAK,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glasnty01,2021,1,TBA,AL,14,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
teperry01,2019,1,TOR,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wallnma01,2022,1,MIN,AL,18,57,4,13,3,0,2,10,1,0,6,25,1,2,0,0,0
stephja01,2022,1,ATL,NL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithdo02,2020,1,NYN,NL,50,177,27,56,21,1,10,42,0,0,14,45,0,5,0,3,2
gibauia01,2020,1,TEX,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morelmi01,2021,1,OAK,AL,81,229,28,52,11,1,10,30,0,0,18,58,0,2,0,3,5
smylydr01,2021,1,ATL,NL,32,41,0,3,0,0,0,0,0,0,0,19,0,0,2,0,0
wongko01,2019,1,SLN,NL,148,478,61,136,25,4,11,59,24,4,47,83,5,13,6,5,2
castrro01,2022,1,PIT,NL,71,253,25,59,8,4,11,27,5,3,22,74,0,2,0,1,6
detwiro01,2021,1,MIA,NL,46,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
riddljt01,2021,1,MIN,AL,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
higgipj01,2022,1,CHN,NL,74,201,23,46,11,1,6,30,0,0,22,58,0,2,3,1,2
brashma01,2022,1,SEA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kopecmi01,2021,1,CHA,AL,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zamorda01,2019,1,NYN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillake01,2019,1,TOR,AL,5,16,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0
pireljo01,2019,1,SDN,NL,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
mackida01,2022,1,LAA,AL,16,37,0,7,0,0,0,6,0,0,5,12,0,0,0,1,2
mccarke01,2020,1,KCA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haleda02,2020,2,PHI,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naylojo01,2020,2,CLE,AL,22,61,9,14,3,0,0,2,0,0,4,8,0,0,0,0,0
windejo01,2022,1,MIN,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newmake01,2019,1,PIT,NL,130,493,61,152,20,6,12,64,16,8,28,62,2,7,2,1,5
segurje01,2021,1,PHI,NL,131,514,76,149,27,3,14,58,9,3,39,78,3,9,1,4,16
spangco01,2019,1,MIL,NL,32,95,11,22,2,2,2,10,3,0,6,36,1,0,1,0,1
castrwi01,2020,1,DET,AL,36,129,21,45,4,2,6,24,0,1,7,38,0,1,1,2,0
maedake01,2020,1,MIN,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bourqja01,2020,1,WAS,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greensh02,2021,1,ATL,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marisja01,2020,1,NYN,NL,16,33,4,11,3,0,2,5,0,0,1,10,0,0,0,0,0
santaca01,2020,1,CLE,AL,60,206,34,41,7,0,8,30,0,0,47,43,1,1,0,1,5
detwiro01,2021,2,SDN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taylobe04,2019,1,OAK,AL,9,22,3,4,0,0,2,2,0,0,4,6,0,1,0,0,0
neverdo01,2019,1,PIT,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunnju01,2019,1,SEA,AL,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bonifem01,2020,1,WAS,NL,3,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
sadleca02,2020,2,SEA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robleha01,2019,1,LAA,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flemijo01,2020,1,TBA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramirne01,2019,1,CLE,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winkeje01,2020,1,CIN,NL,54,149,27,38,7,0,12,23,1,0,28,46,0,5,0,1,3
baragca01,2020,1,SFN,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chishja01,2020,1,MIA,NL,21,56,8,9,1,1,2,6,2,2,5,19,0,1,0,0,0
diazed04,2022,1,NYN,NL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bernawy01,2022,1,COL,NL,12,42,9,12,1,0,0,3,3,1,0,8,0,0,0,0,1
celesgi01,2021,1,MIN,AL,23,59,7,8,3,0,2,3,0,0,3,14,0,0,0,0,2
banuema01,2019,1,CHA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shrevch01,2019,1,SLN,NL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mayfija01,2021,1,LAA,AL,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
soriajo01,2021,2,TOR,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lylesjo01,2019,2,MIL,NL,11,20,2,2,0,0,0,2,0,0,1,12,0,0,1,0,0
owingch01,2022,1,BAL,AL,27,56,6,6,2,0,0,0,1,0,10,24,0,1,1,0,3
altuvjo01,2022,1,HOU,AL,141,527,103,158,39,0,28,57,18,1,66,87,2,10,0,1,13
brittza01,2020,1,NYA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgowky01,2021,1,WAS,NL,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
oviedjo01,2020,1,SLN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perdolu02,2022,1,MIL,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hedgeau01,2021,1,CLE,AL,88,286,32,51,7,0,10,31,1,0,15,87,1,1,7,3,7
garcilu03,2020,1,TEX,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cannigr01,2020,1,LAA,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
berrijo01,2021,1,MIN,AL,20,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
schmicl01,2022,1,NYA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
montgjo01,2020,1,NYA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mengdda01,2019,1,OAK,AL,13,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
lopezpa01,2021,1,MIA,NL,21,33,2,2,2,0,0,0,0,0,0,17,0,0,2,0,1
selmasa01,2019,1,SFN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
semiema01,2020,1,OAK,AL,53,211,28,47,9,1,7,23,4,0,25,50,0,0,0,0,3
castehu01,2020,1,HOU,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanomi01,2022,1,MIN,AL,20,60,1,5,0,0,1,3,1,0,9,25,0,1,0,1,0
tanakma01,2019,1,NYA,AL,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
confomi01,2019,1,NYN,NL,151,549,90,141,29,1,33,92,7,2,84,149,5,10,0,5,11
herreiv01,2022,1,SLN,NL,11,18,0,2,0,0,0,1,0,0,2,8,0,0,1,1,0
newcose01,2019,1,ATL,NL,55,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
gonzagi01,2019,1,MIL,NL,19,25,1,1,0,0,0,0,0,0,1,17,0,0,2,0,0
marmojo01,2020,1,SEA,AL,35,107,12,22,4,0,6,18,0,1,7,32,0,1,0,0,2
hembrhe01,2019,1,BOS,AL,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riverfe01,2019,1,PIT,NL,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guilllu01,2019,1,NYN,NL,45,61,8,15,4,0,1,3,0,0,7,14,0,0,2,0,2
garciyi01,2021,2,HOU,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brighje01,2019,1,MIA,NL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
javiecr01,2020,1,HOU,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
velazan01,2020,1,BAL,AL,40,63,11,10,1,1,0,3,4,2,10,23,0,0,4,0,2
blackch02,2022,1,COL,NL,135,530,60,140,22,6,16,78,4,1,32,109,4,8,4,3,10
kaminro01,2020,1,SLN,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkeje02,2019,1,ATL,NL,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pillake01,2021,1,NYN,NL,124,325,40,75,11,2,15,47,4,3,11,81,0,10,0,1,5
lucrojo01,2021,1,WAS,NL,5,14,0,5,1,0,0,2,0,0,0,2,0,0,0,0,0
motteta01,2022,1,CIN,NL,2,6,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
stantmi03,2021,1,NYA,AL,139,510,64,139,19,0,35,97,0,0,63,157,1,3,0,3,22
mercaos01,2022,3,CLE,AL,5,6,0,2,0,0,0,0,0,0,2,1,0,0,0,0,4
alcaljo01,2019,1,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moronre01,2021,1,SFN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadzeco01,2022,1,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martijo08,2019,1,SLN,NL,128,334,45,90,13,2,10,42,3,0,35,82,0,2,0,2,14
allengr01,2019,1,CLE,AL,89,231,30,53,9,3,4,27,8,2,11,53,1,9,4,1,3
bukaujb01,2021,1,ARI,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naquity01,2021,1,CIN,NL,127,411,52,111,24,2,19,70,5,3,35,106,1,5,0,3,9
raleybr01,2021,1,HOU,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazel01,2020,1,COL,NL,26,68,4,16,2,0,2,9,0,0,5,15,0,0,0,0,4
crawfbr01,2022,1,SFN,NL,118,407,50,94,15,2,9,52,1,1,39,98,3,8,0,4,12
tatedi01,2021,1,BAL,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wendljo01,2020,1,TBA,AL,50,168,24,48,9,2,4,17,8,2,10,35,1,5,0,1,1
manoaal01,2022,1,TOR,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fiersmi01,2020,1,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broxtke01,2019,2,BAL,AL,37,103,14,21,3,0,4,9,4,1,8,49,0,0,1,0,4
farmebu01,2019,1,DET,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lopezjo02,2021,1,BAL,AL,33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
peterda01,2021,1,NYN,NL,16,16,2,1,1,0,0,0,0,0,0,10,0,1,3,0,0
coopega03,2019,1,MIA,NL,107,381,52,107,16,1,15,50,0,0,33,110,0,5,0,2,10
roberda10,2021,1,MIL,NL,50,73,10,12,2,0,2,4,0,0,12,28,1,3,1,1,1
godoyjo01,2022,1,MIN,AL,2,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0
wrighky01,2020,1,ATL,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hoskirh01,2021,1,PHI,NL,107,389,64,96,29,0,27,71,3,2,47,108,0,5,0,2,7
bardda01,2020,1,COL,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stassma01,2020,1,LAA,AL,31,90,12,25,2,0,7,20,0,0,11,21,0,1,0,3,5
munozya01,2022,1,PHI,NL,29,57,7,12,2,0,3,7,1,0,3,10,0,0,0,0,0
tovarwi01,2019,1,LAA,AL,31,83,5,16,5,0,0,5,0,0,5,15,0,0,0,0,0
gracema02,2020,1,ARI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bemboan01,2020,1,LAA,AL,21,48,9,10,1,0,3,5,0,1,7,13,0,2,2,1,0
duffety01,2022,1,MIN,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mathije01,2019,1,TEX,AL,88,228,17,36,9,0,2,12,1,0,15,87,1,0,0,1,2
dysonja01,2019,1,ARI,NL,130,400,65,92,11,2,7,27,30,4,47,86,0,2,1,2,1
martiad01,2022,1,OAK,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darnatr01,2020,1,ATL,NL,44,165,19,53,8,0,9,34,1,0,16,50,0,2,0,1,8
wilsobr02,2021,1,ATL,NL,8,12,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0
lopezal03,2021,1,CIN,NL,14,23,3,6,0,0,0,0,0,0,0,5,0,0,0,0,1
livelbe01,2019,1,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owingch01,2019,2,BOS,AL,26,45,4,7,2,0,1,5,1,1,6,23,0,0,0,0,1
mckayda02,2019,1,SEA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapmar01,2022,1,NYA,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
almoral01,2019,1,CHN,NL,130,339,41,80,11,1,12,32,2,1,16,62,4,1,5,2,8
yarbrry01,2022,1,TBA,AL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandeph01,2022,1,TBA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ravelra01,2019,1,SLN,NL,29,39,4,8,2,0,2,7,0,0,3,12,0,0,0,1,1
martich02,2019,1,TEX,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chaveje01,2021,1,ATL,NL,30,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
mckinbi01,2022,1,OAK,AL,23,52,3,5,1,0,1,4,0,0,4,16,1,0,0,1,0
millesh01,2021,1,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greensh02,2022,2,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newcose01,2022,2,CHN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kershcl01,2019,1,LAN,NL,29,49,1,5,1,0,0,1,0,0,1,16,0,0,15,0,0
grifffo01,2022,2,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rickajo01,2019,1,BAL,AL,42,118,10,24,7,2,2,6,3,2,14,33,1,3,0,0,0
crichst01,2019,1,ARI,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamarry01,2019,1,MIN,AL,14,23,3,5,0,0,2,3,1,1,3,5,0,0,0,0,0
darviyu01,2021,1,SDN,NL,30,53,2,5,2,0,0,1,0,0,0,25,0,1,1,0,2
bakerbr01,2021,1,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olsonma02,2020,1,OAK,AL,60,210,28,41,4,1,14,42,1,0,34,77,2,1,0,0,2
alvaryo01,2020,1,HOU,AL,2,8,2,2,0,0,1,4,0,0,0,1,0,1,0,0,1
bandaan01,2020,1,TBA,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
menezco01,2021,1,SFN,NL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acunaro01,2019,1,ATL,NL,156,626,127,175,22,2,41,101,37,9,76,188,4,9,0,1,8
menezco01,2020,1,SFN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plaweke01,2020,1,BOS,AL,24,82,8,28,5,1,1,17,1,0,5,14,0,2,0,0,4
kimha01,2021,1,SDN,NL,117,267,27,54,12,2,8,34,6,1,22,71,1,4,2,3,6
watkisp01,2021,1,BAL,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrwi01,2019,1,CHN,NL,105,360,57,98,18,2,24,64,1,2,38,102,2,9,0,2,4
panikjo01,2021,1,TOR,AL,42,114,9,28,6,0,2,11,0,0,8,14,0,0,0,1,4
woodhu01,2019,2,CLE,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazed04,2021,1,NYN,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reiniza01,2019,1,DET,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
solarya01,2019,1,SFN,NL,28,73,9,15,5,0,1,7,0,0,4,16,1,0,1,0,4
mitchga01,2022,1,MIL,NL,28,61,9,19,3,0,2,9,8,0,6,28,0,0,1,0,0
bradlja02,2019,1,BOS,AL,147,494,69,111,28,3,21,62,8,6,56,155,3,12,3,2,6
hernael01,2022,1,MIA,NL,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirbyge01,2022,1,SEA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrise01,2020,1,MIA,NL,4,13,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0
sampsad01,2021,1,CHN,NL,11,7,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0
chapmma01,2022,1,TOR,AL,155,538,83,123,27,1,27,76,2,2,68,170,1,10,0,5,7
stratch01,2019,2,PIT,NL,28,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
quijajo01,2020,1,LAA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bishobr01,2020,1,SEA,AL,12,30,2,5,2,0,0,4,1,0,2,10,0,1,1,0,0
jacksdr01,2019,1,BAL,AL,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ruizke01,2021,1,LAN,NL,6,7,1,1,0,0,1,1,0,0,0,5,0,0,0,0,0
fiersmi01,2019,1,OAK,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colege01,2022,1,NYA,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bubickr01,2022,1,KCA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martija03,2020,1,PIT,NL,7,9,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0
rosared01,2021,2,ATL,NL,33,96,13,26,4,2,7,16,2,1,9,14,0,0,0,1,1
houckta01,2021,1,BOS,AL,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reyesde02,2022,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garnedu01,2020,1,HOU,AL,17,38,4,6,0,1,1,4,0,0,6,15,0,0,2,0,1
barrefr02,2019,1,OAK,AL,23,57,6,7,2,0,2,5,1,0,1,23,0,0,0,0,0
simmoan01,2019,1,LAA,AL,103,398,47,105,19,0,7,40,10,2,24,37,1,2,0,0,21
profaju01,2020,1,SDN,NL,56,180,28,50,6,0,7,25,7,1,15,28,0,4,1,2,1
watkisp01,2022,1,BAL,AL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haaseer01,2020,1,DET,AL,7,17,1,3,0,0,0,2,0,0,1,6,0,0,0,1,0
fariaja01,2019,2,MIL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrju02,2019,1,MIL,NL,72,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
kellyme01,2020,1,ARI,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kershcl01,2022,1,LAN,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heimjo01,2021,1,TEX,AL,82,265,22,52,13,0,10,32,3,1,15,58,0,1,1,3,8
bichebo01,2022,1,TOR,AL,159,652,91,189,43,1,24,93,13,8,41,155,0,2,0,2,21
nevinty01,2022,1,BAL,AL,58,157,17,31,4,0,2,16,0,0,20,46,0,4,0,3,4
brighje01,2020,1,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heuerco01,2020,1,CHA,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smoakju01,2020,2,SFN,NL,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
perezmi03,2022,2,NYN,NL,6,14,2,2,0,0,0,3,0,0,2,6,0,0,0,0,0
papiemi01,2022,2,CIN,NL,34,82,6,13,1,0,1,4,0,0,9,22,0,0,2,0,4
edmanto01,2022,1,SLN,NL,153,577,95,153,31,4,13,57,32,3,46,111,2,5,1,1,10
penafe01,2021,1,LAA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ponceco01,2021,1,PIT,NL,15,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
semiema01,2022,1,TEX,AL,161,657,101,163,31,5,26,83,25,8,53,120,0,4,0,10,7
shawtr01,2021,2,BOS,AL,28,42,6,10,3,0,3,11,0,0,5,17,0,0,1,0,0
taillja01,2022,1,NYA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ponceda01,2019,1,SLN,NL,13,9,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0
arrieja01,2021,2,SDN,NL,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
duffyma01,2021,1,CHN,NL,97,289,45,83,12,0,5,30,8,1,25,63,0,7,0,1,16
oneilty01,2021,1,SLN,NL,138,482,89,138,26,2,34,80,15,4,38,168,0,13,0,4,8
